"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72259513911","2020-05-13T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","79","0.00",,,,"65","29.89","FEW:02 25 OVC:08 35","29.24","10.00","70","160",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/13/20 12:52:02 METAR KNFW 131852Z 16011KT 10SM FEW025 OVC035 26/19 A2994 RMK AO2 SLP121 T02610189 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","67","82","0.00",,,,"60","29.87","SCT:04 28 OVC:08 35","29.22","10.00","72","170",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/13/20 13:52:02 METAR KNFW 131952Z 17012KT 10SM SCT028 OVC035 28/19 A2992 RMK AO2 SLP114 T02780194 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","67","83","0.00",,"+0.06","8","59","29.85","SCT:04 33 BKN:07 43 OVC:08 55","29.21","10.00","72","170","21","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14105/13/20 14:52:02 METAR KNFW 132052Z 17012G18KT 10SM SCT033 BKN043 OVC055 28/19 A2990 RMK AO2 CIG 035 N SLP108 T02830194 58019 VISNO N $ (DJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","67","86","0.00",,,,"53","29.83","SCT:04 36","29.18","10.00","73","160","23","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/13/20 15:52:02 METAR KNFW 132152Z 16014G20KT 10SM SCT036 30/19 A2987 RMK AO2 SLP100 T03000194 VISNO N $ (DJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","66","86","0.00",,,,"51","29.81","FEW:02 40","29.15","10.00","73","140","25","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/13/20 16:52:02 METAR KNFW 132252Z 14016G22KT 10SM FEW040 30/19 A2985 RMK AO2 SLP094 T03000189 VISNO N $ (DJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","65","85","0.00",,"+0.06","7","51","29.78","FEW:02 50","29.13","10.00","72","160",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/13/20 17:52:02 METAR KNFW 132352Z 16016KT 10SM FEW050 29/18 A2983 RMK AO2 SLP086 T02940183 10300 20244 57022 VISNO N $ (DJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","65","83","0.00",,,,"55","29.78","CLR:00","29.13","10.00","71","140","26","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/13/20 18:52:01 METAR KNFW 140052Z 14013G23KT 10SM CLR 28/18 A2982 RMK AO2 SLP083 T02830183 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","66","81","0.00",,,,"61","29.79","SCT:04 50","29.13","10.00","71","150",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/13/20 19:52:01 METAR KNFW 140152Z 15012KT 10SM SCT050 27/19 A2983 RMK AO2 SLP087 T02720189 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","66","80","0.00",,"-0.03","3","62","29.82","CLR:00","29.16","10.00","71","150",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/13/20 20:52:01 METAR KNFW 140252Z 15010KT 10SM CLR 27/19 A2986 RMK AO2 SLP097 T02670189 53010 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","66","78","0.00",,,,"67","29.84","CLR:00","29.19","10.00","70","140","24","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/13/20 21:52:02 METAR KNFW 140352Z 14016G21KT 10SM CLR 26/19 A2989 RMK AO2 SLP106 T02560189 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","67","77","0.00",,,,"71","29.87","BKN:07 46","29.22","10.00","70","150",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/13/20 22:52:02 METAR KNFW 140452Z 15013KT 10SM BKN046 25/19 A2992 RMK AO2 SLP115 T02500194 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","67","76","0.00",,"-0.04","0","74","29.85","CLR:00","29.21","10.00","70","140",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/13/20 23:52:02 METAR KNFW 140552Z 14011KT 10SM CLR 24/19 A2990 RMK AO2 SLP109 T02440194 10294 20244 403000200 50013 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"77",,,"29.21",,"13.3","12","3.4","0","86","68","150","27","0.00",,,"150","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):86 24 HR MAX TEMP TIME (LST):1739 24 HR MIN TEMP (F):68 24 HR MIN TEMP TIME (LST):0235 AVERAGE STATION PRESSURE:29.205 MINIMUM SEA LEVEL PRESSURE:29.77 TIME OF OCCURRENCE:1912 PEAK WIND SPEED (MPH):27  PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):1816  FASTEST 2MIN SPEED (MPH):22 FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):1816 AVERAGE WIND SPEED (MPH):13.3 24 HR AVG TEMP (F):77 DEPART FROM NORMAL:+77  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:12  LATEST DAY MAX TEMP (0700-1900 LST):86  LATEST NIGHT MIN TEMP(1900-0800 LST):68 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0532","1921",,
"72259513911","2020-05-14T00:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","67","76","0.00",,,,"74","29.85","SCT:04 21","29.19","10.00","70","160",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/14/20 00:52:02 METAR KNFW 140652Z 16013KT 10SM SCT021 24/19 A2989 RMK AO2 SLP107 T02440194 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T01:29:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","68","75",,,,,"79",,"BKN:07 19","29.19","10.00","70","160",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09605/14/20 01:29:02 SPECI KNFW 140729Z 16013KT 10SM BKN019 24/20 A2989 RMK AO2 T02390200 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","68","75","0.00",,,,"79","29.84","OVC:08 19","29.19","10.00","70","160","22","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/14/20 01:52:02 METAR KNFW 140752Z 16013G19KT 10SM OVC019 24/20 A2989 RMK AO2 SLP106 T02390200 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T02:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","68","75","0.00",,"-0.02","3","79","29.87","SCT:04 19 OVC:08 25","29.22","10.00","70","180",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/14/20 02:52:02 METAR KNFW 140852Z 18006KT 10SM SCT019 OVC025 24/20 A2992 RMK AO2 CIG 020 N SLP116 T02390200 53007 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T03:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","61","69","0.00",,,,"76","29.90","FEW:02 19 BKN:07 25 OVC:08 55","29.25","10.00","64","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/14/20 03:52:02 METAR KNFW 140952Z 00000KT 10SM FEW019 BKN025 OVC055 21/16 A2995 RMK AO2 CIG 016 N SLP125 T02060161 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T04:02:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","61","70",,"TS:7 |TS TS |",,,"73",,"SCT:04 25 BKN:07 33 OVC:08 60","29.25","10.00","64","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/14/20 04:02:02 SPECI KNFW 141002Z 01005KT 10SM TS SCT025 BKN033 OVC060 21/16 A2995 RMK AO2 TSB0959 CIG 028 N T02110161 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T04:27:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","62","68","T",,,,"81",,"FEW:02 22 BKN:07 38 OVC:08 55","29.25","10.00","64","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14605/14/20 04:27:02 SPECI KNFW 141027Z 00000KT 10SM FEW022 BKN038 OVC055 20/17 A2995 RMK AO2 RAB08E17 TSB0959E21 CIG 020 N P0000 T02000167 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T04:47:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","63","68","T",,,,"83",,"SCT:04 22 BKN:07 28 OVC:08 46","29.24","10.00","65","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/14/20 04:47:02 SPECI KNFW 141047Z 11004KT 10SM SCT022 BKN028 OVC046 20/17 A2994 RMK AO2 RAB08E17 TSB0959E21 P0000 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T04:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","63","68",,,,,"83",,"FEW:02 17 BKN:07 31 OVC:08 45","29.24","10.00","65","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14605/14/20 04:50:02 SPECI KNFW 141050Z 12006KT 10SM FEW017 BKN031 OVC045 20/17 A2994 RMK AO2 RAB08E17 TSB0959E21 CIG 023 N P0000 VISNO N $ FIBI (AT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T04:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","63","68","T",,,,"84","29.89","SCT:04 22 BKN:07 28 OVC:08 46","29.24","10.00","65","110",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14805/14/20 04:52:02 METAR KNFW 141052Z 11008KT 10SM SCT022 BKN028 OVC046 20/17 A2994 RMK AO2 RAB08E17 TSB0959E21 SLP122 P0000 T02000172 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T05:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","64","69","0.00",,"+0.03","8","84","29.87","FEW:02 22 BKN:07 28 OVC:08 34","29.22","10.00","66","060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14605/14/20 05:52:02 METAR KNFW 141152Z 06005KT 10SM FEW022 BKN028 OVC034 21/18 A2992 RMK AO2 SLP114 60000 T02060178 10244 20194 58010 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T06:30:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","65","70",,,,,"84",,"FEW:02 14 SCT:04 34 BKN:07 80","29.22","10.00","67","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/14/20 06:30:02 SPECI KNFW 141230Z 12005KT 10SM FEW014 SCT034 BKN080 21/18 A2992 RMK AO2 T02110183 VISNO N $ (AT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T06:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","66","71","0.00",,,,"84","29.88","FEW:02 34 FEW:02 80 BKN:07 250","29.23","10.00","68","110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12205/14/20 06:52:02 METAR KNFW 141252Z 11005KT 10SM FEW034 FEW080 BKN250 22/19 A2993 RMK AO2 SLP117 T02170189 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T07:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","75",,,,,"74",,"BKN:07 16","29.22","10.00","69","150","23","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09905/14/20 07:50:02 SPECI KNFW 141350Z 15014G20KT 10SM BKN016 24/19 A2992 RMK AO2 VISNO N $ FIBI (AT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T07:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","67","76","0.00",,,,"74","29.87","SCT:04 16 BKN:07 35 BKN:07 80","29.22","10.00","70","150","23","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/14/20 07:52:02 METAR KNFW 141352Z 15012G20KT 10SM SCT016 BKN035 BKN080 24/19 A2992 RMK AO2 SLP115 T02440194 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T08:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","66","79",,,,,"65",,"BKN:07 20 BKN:07 35 BKN:07 250","29.21","10.00","70","160","26","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/14/20 08:50:02 SPECI KNFW 141450Z 16017G23KT 10SM BKN020 BKN035 BKN250 26/19 A2991 RMK AO2 VISNO N $ FIBI (AT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","67","78","0.00",,"+0.01","8","69","29.85","BKN:07 20 BKN:07 35 BKN:07 250","29.21","10.00","71","160","26","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/14/20 08:52:02 METAR KNFW 141452Z 16016G23KT 10SM BKN020 BKN035 BKN250 26/19 A2990 RMK AO2 SLP110 T02560194 58004 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T09:29:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","67","80",,,,,"64",,"SCT:04 22 BKN:07 38 BKN:07 250","29.21","10.00","71","160","25","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13605/14/20 09:29:02 SPECI KNFW 141529Z 16016G22KT 10SM SCT022 BKN038 BKN250 27/19 A2990 RMK AO2 PK WND 19031/1501 T02670194 VISNO N $ (AT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","67","82","0.00",,,,"60","29.84","SCT:04 26 BKN:07 40 BKN:07 250","29.19","10.00","72","170",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14005/14/20 09:52:02 METAR KNFW 141552Z 17016KT 10SM SCT026 BKN040 BKN250 28/19 A2989 RMK AO2 PK WND 19031/1501 SLP106 T02780194 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","66","84","0.00",,,,"55","29.84","SCT:04 32 BKN:07 46 BKN:07 250","29.19","10.00","72","190",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14005/14/20 10:52:02 METAR KNFW 141652Z 19016KT 10SM SCT032 BKN046 BKN250 29/19 A2989 RMK AO2 PK WND 17027/1612 SLP105 T02890189 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","67","88","0.00",,"+0.03","6","50","29.83","SCT:04 35","29.18","10.00","74","170",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/14/20 11:52:02 METAR KNFW 141752Z 17016KT 10SM SCT035 31/19 A2988 RMK AO2 SLP102 T03110194 10311 20206 56009 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","66","89","0.00",,,,"47","29.80","SCT:04 41","29.15","10.00","73","180","29","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/14/20 12:52:02 METAR KNFW 141852Z 18015G25KT 10SM SCT041 32/19 A2985 RMK AO2 SLP093 T03170189 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","67","91","0.00",,,,"45","29.78","FEW:02 45","29.13","10.00","75","180","28","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/14/20 13:52:02 METAR KNFW 141952Z 18012G24KT 10SM FEW045 33/19 A2983 RMK AO2 SLP085 T03280194 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","66","90","0.00",,"+0.08","8","45","29.75","SCT:04 48","29.10","10.00","74","150","26","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/14/20 14:52:02 METAR KNFW 142052Z 15014G23KT 10SM SCT048 32/19 A2980 RMK AO2 SLP075 T03220189 58027 VISNO N $ (KH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","66","91","0.00",,,,"44","29.74","SCT:04 50","29.09","10.00","74","170","29","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12905/14/20 15:52:02 METAR KNFW 142152Z 17015G25KT 10SM SCT050 33/19 A2978 RMK AO2 PK WND 14028/2053 SLP071 T03280189 VISNO N $ (KH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","66","91","0.00",,,,"44","29.73","SCT:04 55","29.09","10.00","74","170","24","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/14/20 16:52:02 METAR KNFW 142252Z 17015G21KT 10SM SCT055 33/19 A2978 RMK AO2 SLP069 T03280189 VISNO N $ (KH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","66","90","0.00",,"+0.03","6","45","29.72","FEW:02 55 SCT:04 250","29.08","10.00","74","160","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13605/14/20 17:52:02 METAR KNFW 142352Z 16014G24KT 10SM FEW055 SCT250 32/19 A2977 RMK AO2 SLP065 T03220189 10333 20294 56009 VISNO N $ (KH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","65","88","0.00",,,,"46","29.73","SCT:04 250","29.08","10.00","73","150","23","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/14/20 18:52:01 METAR KNFW 150052Z 15011G20KT 10SM SCT250 31/18 A2977 RMK AO2 SLP067 T03110183 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","66","86","0.00",,,,"51","29.74","SCT:04 250","29.10","10.00","73","140",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/14/20 19:52:01 METAR KNFW 150152Z 14011KT 10SM SCT250 30/19 A2979 RMK AO2 SLP072 T03000189 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-05-14T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","66","84","0.00",,"-0.03","3","55","29.75","FEW:02 250","29.10","10.00","72","150",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/14/20 20:52:01 METAR KNFW 150252Z 15012KT 10SM FEW250 29/19 A2980 RMK AO2 SLP075 T02890189 53009 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
